movie_id,title,release_date,genres,director,actors,producers,budget,revenue,popularity,vote_average,vote_count,year
10312,Patch Adams,25-12-1998,"Comedy, Drama",Tom Shadyac,"Robin Williams, Monica Potter, Philip Seymour Hoffman, Daniel London, Bob Gunton","Barry Kemp, Charles Newirth",98755521.47239263,399550820.5434724,3.6187,7.308,3418,1998
154400,The Drop,12-09-2014,"Drama, Crime",Michaël R. Roskam,"Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts, John Ortiz","Peter Chernin, Jenno Topping",17135044.09975669,25912720.66589788,6.0001,6.831,2398,2014
644495,House of Gucci,24-11-2021,"Drama, Crime, History",Ridley Scott,"Lady Gaga, Adam Driver, Al Pacino, Jeremy Irons, Jared Leto","Mark Huffam, Ridley Scott",89108480.64361368,182061689.2581651,3.6541,6.566,3411,2021
443791,Underwater,08-01-2020,"Horror, Science Fiction, Action, Adventure",William Eubank,"Kristen Stewart, Vincent Cassel, Mamoudou Athie, T.J. Miller, John Gallagher Jr.","Peter Chernin, Jenno Topping",62196544.96910874,50855537.396416694,4.5273,6.279,3410,2020
8337,They Live,04-11-1988,"Science Fiction, Action, Thriller",John Carpenter,"Roddy Piper, Keith David, Meg Foster, George Buck Flower, Peter Jason",Larry Franco,10885646.661031276,35378351.64835165,6.1301,7.295,3421,1988
455980,Tag,30-05-2018,"Comedy, Action",Jeff Tomsic,"Ed Helms, Jon Hamm, Jeremy Renner, Jake Johnson, Hannibal Buress","Todd Garner, Mark Steilen",35898656.74792021,96285325.77745742,3.1296,6.703,3401,2018
157433,Pet Sematary,04-04-2019,Horror,Dennis Widmyer,"Jason Clarke, Amy Seimetz, John Lithgow, Jeté Laurence, Hugo Lavoie","Steven Schneider, Mark Vahradian",26444818.643729683,142447189.13668704,3.4749,5.745,3399,2019
9506,Anger Management,11-04-2003,Comedy,Peter Segal,"Adam Sandler, Jack Nicholson, Marisa Tomei, Luis Guzmán, Allen Covert","Barry Bernardi, Jack Giarraputo",131226766.30434781,342494551.59830976,4.1234,6.16,3400,2003
818,Austin Powers in Goldmember,26-07-2002,"Comedy, Crime",Jay Roach,"Mike Myers, Beyoncé, Seth Green, Michael York, Robert Wagner","John S. Lyons, Eric McLeod",112742684.82490271,531391708.78456366,4.7334,6.015,3395,2002
714,Tomorrow Never Dies,11-12-1997,"Adventure, Action, Thriller",Roger Spottiswoode,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Ricky Jay","Barbara Broccoli, Michael G. Wilson",220646292.83489096,667978705.7017071,5.5782,6.377,3397,1997
19959,Surrogates,24-09-2009,"Science Fiction, Action, Thriller",Jonathan Mostow,"Bruce Willis, Radha Mitchell, Rosamund Pike, James Cromwell, Ving Rhames","Max Handelman, David Hoberman",120051273.20695265,183745634.7016878,4.803,6.139,3400,2009
100042,Dumb and Dumber To,12-11-2014,Comedy,Bobby Farrelly,"Jim Carrey, Jeff Daniels, Laurie Holden, Rachel Melvin, Kathleen Turner","Riza Aziz, Bobby Farrelly",54396965.39605299,230965448.89847764,5.5987,5.572,3393,2014
11130,The Princess Diaries 2: Royal Engagement,06-08-2004,"Comedy, Drama, Family, Romance",Garry Marshall,"Anne Hathaway, Julie Andrews, Héctor Elizondo, John Rhys-Davies, Heather Matarazzo","Debra Martin Chase, Whitney Houston",68172154.57914239,229628496.64681312,5.1142,6.7,3387,2004
2756,The Abyss,09-08-1989,"Adventure, Thriller, Science Fiction",James Cameron,"Ed Harris, Mary Elizabeth Mastrantonio, Michael Biehn, Leo Burmester, Todd Graff","Gale Anne Hurd, Van Ling",111641524.19354838,233668560.89043546,5.3021,7.344,3384,1989
9361,The Last of the Mohicans,26-08-1992,"Action, History, Romance, War",Michael Mann,"Daniel Day-Lewis, Madeleine Stowe, Jodhi May, Russell Means, Wes Studi","Michael Mann, Hunt Lowry",91787027.8,173261452.58879542,4.1565,7.4,3383,1992
841,Dune,14-12-1984,"Action, Science Fiction, Adventure",David Lynch,"Kyle MacLachlan, Francesca Annis, Patrick Stewart, Linda Hunt, José Ferrer","Raffaella De Laurentiis, Dino De Laurentiis",123943407.1222329,97612975.06508179,7.0595,6.181,3384,1984
393519,Raw,10-03-2017,"Horror, Drama",Julia Ducournau,"Garance Marillier, Ella Rumpf, Rabah Nait Oufella, Laurent Lucas, Joana Preiss","Jean des Forêts, Julie Gayet",4596934.154699739,5384980.009791123,2.9913,7.022,3381,2017
606,Out of Africa,20-12-1985,"History, Romance, Drama",Sydney Pollack,"Robert Redford, Meryl Streep, Klaus Maria Brandauer, Michael Kitchen, Malick Bowens",Sydney Pollack,92753094.79553904,680730536.2482806,9.3765,7.161,1516,1985
