movie_id,title,release_date,genres,director,actors,producers,budget,revenue,popularity,vote_average,vote_count,production_companies
55725,Win Win,2011-03-18,"Drama, Comedy",Tom McCarthy,"Paul Giamatti, Amy Ryan, Bobby Cannavale, Jeffrey Tambor, Burt Young","Mary Jane Skalski, Michael London",10831173,10654385,1.3276,6.8,550,"['Next Wednesday Productions', 'Fox Searchlight Pictures', 'Everest Entertainment', 'Groundswell Productions']"
20539,The Crucible,1996-11-27,"Drama, History",Nicholas Hytner,"Daniel Day-Lewis, Winona Ryder, Paul Scofield, Joan Allen, Bruce Davison","Robert A. Miller, David V. Picker",25000000,7343114,1.6704,6.592,550,['20th Century Fox']
10502,The Man Without a Face,1993-08-25,Drama,Mel Gibson,"Mel Gibson, Nick Stahl, Margaret Whitton, Fay Masterson, Gaby Hoffmann",Bruce Davey,20000000,36560338,1.3564,6.5,550,['Icon Productions']
3009,The Trial,1962-08-25,"Crime, Drama, Mystery",Orson Welles,"Anthony Perkins, Jeanne Moreau, Romy Schneider, Orson Welles, Akim Tamiroff","Alexander Salkind, Michael Salkind",1300000,94243,1.9148,7.419,550,"['Hisa-Film', 'Paris-Europa Productions', 'Finanziaria Cinematografica Italiana (FICIT)']"
14451,Dead Snow,2009-01-09,"Horror, Comedy",Tommy Wirkola,"Vegar Hoel, Charlotte Frogner, Stig Frode Henriksen, Lasse Valdal, Evy Kasseth Røsten","Tomas Evjen, Terje Strømstad",800000,2166797,2.4636,5.982,1218,"['Zwart Arbeid', 'Euforia Film', 'FilmCamp', 'Miho Film', 'Yellow Bastard Production', 'News On Request', 'Barentsfilm']"
8738,The Final Countdown,1980-01-31,"War, Action, Science Fiction",Don Taylor,"Kirk Douglas, Martin Sheen, Katharine Ross, James Farentino, Ron O'Neal",Peter Douglas,12000000,16647800,2.5647,6.626,655,"['Bryna Productions', 'United Artists']"
864168,Joy Ride,2023-06-22,Comedy,Adele Lim,"Ashley Park, Sherry Cola, Stephanie Hsu, Sabrina Wu, Ronny Chieng","Evan Goldberg, Cherry Chevapravatdumrong",20000000,15800000,3.1427,6.503,472,"['Lionsgate', 'Point Grey Pictures', 'Red Mysterious Hippo']"
10858,Nixon,1995-12-22,"Drama, History",Oliver Stone,"Anthony Hopkins, Joan Allen, Powers Boothe, Ed Harris, Bob Hoskins","Oliver Stone, Clayton Townsend",44000000,13681765,2.4957,6.9,391,"['Cinergi Pictures', 'Hollywood Pictures', 'Illusion Entertainment Group']"
9980,Maximum Overdrive,1986-07-13,"Horror, Action, Science Fiction, Comedy",Stephen King,"Emilio Estevez, Pat Hingle, Laura Harrington, Yeardley Smith, John Short",Martha De Laurentiis,10000000,7400000,2.2873,5.828,848,['DEG']
302528,Remember,2015-10-23,"Drama, Thriller, Mystery",Atom Egoyan,"Christopher Plummer, Bruno Ganz, Jürgen Prochnow, Heinz Lieven, Henry Czerny","Ari Lantos, Robert Lantos",9600000,1986615,2.1049,7.356,747,"['Serendipity Point Films', 'Distant Horizon', 'Detalle Films', 'Egoli Tossell Film', 'Téléfilm Canada']"
12105,Yellow Submarine,1968-07-17,"Music, Animation, Adventure, Comedy, Fantasy",George Dunning,"Paul Angelis, John Clive, Dick Emery, Geoffrey Hughes, Lance Percival",Al Brodax,250000,1273261,1.1956,7.2,547,"['Apple Corps', 'TVC London', 'United Artists', 'King Features Syndicate']"
39385,Would I Lie to You?,1997-04-01,Comedy,Thomas Gilou,"Richard Anconina, Vincent Elbaz, Richard Bohringer, José Garcia, Amira Casar","Aïssa Djabri, Farid Lahouassa",4000000,29456000,1.3014,6.281,546,"['France 2 Cinéma', 'Les Productions Jacques Roitfeld', 'M6 Films', 'Orly Films', 'Canal+', 'Vertigo Productions']"
43930,"Tomorrow, When the War Began",2010-08-08,"Action, Adventure, Drama",Stuart Beattie,"Caitlin Stasey, Rachel Hurd-Wood, Phoebe Tonkin, Deniz Akdeniz, Lincoln Lewis","Michael Boughen, Andrew Mason",27000000,16533595,1.1633,6.095,546,"['Omnilab Media', 'Ambience Entertainment']"
14637,Nothing But the Truth,2008-12-19,"Drama, Thriller",Rod Lurie,"Kate Beckinsale, Matt Dillon, Angela Bassett, Alan Alda, Vera Farmiga","Marc Frydman, Rod Lurie",11500000,409832,1.4438,6.946,546,"['Battleplan Productions', 'Yari Film Group']"
11398,The Art of War,2000-08-25,"Action, Thriller, Crime",Christian Duguay,"Wesley Snipes, Donald Sutherland, Anne Archer, Maury Chaykin, Liliana Komorowska",Nicolas Clermont,40000000,30199105,1.9722,5.683,545,"['Amen Ra Films', 'Franchise Pictures', 'Filmline International']"
9662,The Triplets of Belleville,2003-06-11,"Animation, Comedy, Drama, Family",Sylvain Chomet,"Suzy Falk, Lina Boudreau, Betty Bonifassi, Michèle Caucheteux, Jean-Claude Donda","Didier Brunner, Viviane Vanfleteren",9500000,14776760,1.7491,7.402,1032,"['Les Armateurs', 'Production Champion', 'Vivi Film', 'France 3 Cinéma', 'RGP France', 'BBC Bristol Productions', 'BBC Worldwide Productions']"
71469,The Darkest Hour,2011-12-22,"Horror, Action, Thriller, Science Fiction",Chris Gorak,"Emile Hirsch, Rachael Taylor, Olivia Thirlby, Joel Kinnaman, Max Minghella","Tom Jacobson, Timur Bekmambetov",30000000,64626786,2.6416,5.308,1570,"['Regency Enterprises', 'Bazelevs', 'The Jacobson Company', 'New Regency Pictures', 'Summit Entertainment']"
10306,Poltergeist III,1988-06-10,"Horror, Thriller",Gary Sherman,"Tom Skerritt, Nancy Allen, Heather O'Rourke, Lara Flynn Boyle, Kipley Wentz",Barry Bernardi,10500000,14144000,1.2362,5.243,543,['Metro-Goldwyn-Mayer']
9570,The Black Hole,1979-12-19,"Adventure, Science Fiction, Action",Gary Nelson,"Maximilian Schell, Anthony Perkins, Robert Forster, Joseph Bottoms, Yvette Mimieux",Ron Miller,20000000,35841901,2.1907,5.823,542,['Walt Disney Productions']
11503,The Serpent and the Rainbow,1988-02-05,"Horror, Thriller",Wes Craven,"Bill Pullman, Cathy Tyson, Zakes Mokae, Paul Winfield, Brent Jennings","Doug Claybourne, David Ladd",11000000,19595031,1.3793,6.396,542,['Universal Pictures']
192134,Dom Hemingway,2013-11-14,"Comedy, Crime, Drama",Richard Shepard,"Jude Law, Demián Bichir, Richard E. Grant, Matthew C. Martino, Emilia Clarke","Nick O'Hagan, Jeremy Thomas",7000000,1300000,1.0687,5.8,541,"['Pinewood Studios', 'Recorded Picture Company', 'BBC Film', 'Isle of Man Film Commission']"
16140,Death Note: The Last Name,2006-10-28,"Fantasy, Thriller, Mystery",Shusuke Kaneko,"Tatsuya Fujiwara, Kenichi Matsuyama, Erika Toda, Nana Katase, Magi","Takahiro Kobashi, Takahiro Sato",17000000,47919757,2.1674,7.067,541,"['Horipro', 'Konami', 'Nikkatsu Corporation', 'Nippon Television Network Corporation', 'Shochiku', 'Shueisha', 'Yomiuri Telecasting Corporation', 'VAP', 'Warner Bros. Japan']"
8011,Highlander III: The Sorcerer,1994-11-29,"Fantasy, Action, Adventure",Andrew Morahan,"Christopher Lambert, Mario Van Peebles, Deborah Kara Unger, Mako, Martin Neufeld",Claude Léger,30000000,36738574,2.1487,4.8,541,"['Trans-Film', 'Fallingcloud', 'Initial Groupe', 'Lumière Pictures', 'Highlander Productions', 'Miramax']"
12212,Urban Legends: Final Cut,2000-09-22,"Horror, Mystery",John Ottman,"Jennifer Morrison, Matthew Davis, Hart Bochner, Loretta Devine, Joey Lawrence","Neal H. Moritz, Gina Matthews",14000000,38574362,1.6953,4.92,517,"['Phoenix Pictures', 'Neal H. Moritz Productions', 'Gina Matthews Productions']"
8409,A Man Apart,2003-04-04,"Action, Drama, Crime",F. Gary Gray,"Vin Diesel, Larenz Tate, Timothy Olyphant, Geno Silva, Jacqueline Obradors","Joey Nittolo, Tucker Tooley",36000000,44350926,2.5385,6.096,951,"['Newman/Tooley Films', '""DIA"" Productions GmbH & Co. KG', 'Joseph Nittolo Entertainment', 'New Line Cinema']"
193,Star Trek: Generations,1994-11-18,"Science Fiction, Action, Adventure, Thriller",David Carson,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton, Michael Dorn","Peter Lauritson, Rick Berman",38000000,118071125,2.194,6.513,1470,['Paramount Pictures']
1108211,Lost in the Stars,2023-06-22,"Mystery, Crime, Thriller",Cui Rui,"Zhu Yilong, Ni Ni, Janice Man Wing-San, Du Jiang, Huang Ziqi","Qian Chongyuan, Ji Jing",9500000,334039200,2.2992,6.6,100,"['Tao Piao Piao 淘票票', 'As One Production']"
893723,PAW Patrol: The Mighty Movie,2023-09-21,"Family, Comedy, Adventure, Animation",Cal Brunker,"Mckenna Grace, Taraji P. Henson, Marsai Martin, Iain Armitage, Ron Pardo","Jennifer Dodge, Laurie Clunie",30000000,202231360,7.4638,6.995,537,"['Nickelodeon Movies', 'Spin Master', 'Paramount Pictures', 'Mikros Image', 'Mikros Animation']"
31997,Saboteur,1942-04-22,Thriller,Alfred Hitchcock,"Robert Cummings, Priscilla Lane, Otto Kruger, Alan Baxter, Clem Bevans",Frank Lloyd,780000,1250000,1.4276,6.884,538,"['Universal Pictures', 'Frank Lloyd Productions']"
347882,Sleight,2016-04-28,"Drama, Thriller, Action, Science Fiction",J.D. Dillard,"Jacob Latimore, Seychelle Gabriel, Storm Reid, Sasheer Zamata, Dulé Hill","Alex Theurer, Sean Tabibian",250000,3989705,0.8113,5.424,537,"['Diablo Entertainment', 'BH Tilt', 'WWE Studios']"
19494,Nine to Five,1980-12-18,Comedy,Colin Higgins,"Jane Fonda, Lily Tomlin, Dolly Parton, Dabney Coleman, Sterling Hayden",Bruce Gilbert,10000000,103300000,2.4134,6.932,537,"['IPC Films', '20th Century Fox']"
1808,Velvet Goldmine,1998-08-28,"Drama, Music",Todd Haynes,"Ewan McGregor, Jonathan Rhys Meyers, Toni Collette, Christian Bale, Eddie Izzard",Christine Vachon,9000000,4300000,1.438,6.9,537,"['Zenith Entertainment', 'Killer Films', 'Single Cell Pictures', 'Newmarket Capital Group', 'Goldwyn Films', 'Miramax', 'Channel Four Films']"
12120,My Stepmother Is an Alien,1988-12-09,"Comedy, Science Fiction",Richard Benjamin,"Dan Aykroyd, Kim Basinger, Jon Lovitz, Alyson Hannigan, Joseph Maher","Ronald Parker, Franklin R. Levy",20000000,13854000,2.9346,5.7,567,"['Weintraub Entertainment Group', 'The Catalina Production Group']"
489064,3 from Hell,2019-09-16,"Horror, Thriller",Rob Zombie,"Sheri Moon Zombie, Bill Moseley, Richard Brake, Emilio Rivera, Sid Haig","Mike Elliott, Rob Zombie",3000000,2295825,1.7839,5.777,536,"['Lionsgate', 'Capital Arts Entertainment', 'Spookshow International Films', 'Saban Films']"
414453,Columbus,2017-08-04,Drama,Kogonada,"John Cho, Haley Lu Richardson, Michelle Forbes, Rory Culkin, Parker Posey","Andrew Miano, Aaron Boyd",700000,1015744,2.3288,7.1,464,"['Nonetheless Productions', 'Depth of Field', 'Superlative Films']"
663870,Riders of Justice,2020-11-19,"Action, Comedy, Drama, Thriller",Anders Thomas Jensen,"Mads Mikkelsen, Nikolaj Lie Kaas, Lars Brygmann, Nicolas Bro, Andrea Heick Gadeberg","Sidsel Hybschmann, Sisse Graum Jørgensen",5300000,679505,2.0656,7.273,1050,"['Zentropa International Sweden', 'Zentropa Entertainments', 'Film i Väst']"
2657,Pleasantville,1998-09-17,"Fantasy, Comedy, Drama",Gary Ross,"Tobey Maguire, Reese Witherspoon, William H. Macy, Joan Allen, Jeff Daniels","Jon Kilik, Steven Soderbergh",60000000,49800000,2.6599,7.267,1852,"['New Line Cinema', 'Larger Than Life Productions', 'Juno Pix']"
12888,Belly,1998-11-04,"Crime, Drama",Hype Williams,"DMX, Nas, Hassan Johnson, Taral Hicks, Tionne Watkins","Hype Williams, Ron Rotholz",3000000,9600000,2.4974,6.06,158,"['Big Dog Films', 'Artisan Entertainment']"
41517,Ra.One,2011-10-24,"Adventure, Action, Science Fiction",Anubhav Sinha,"Shah Rukh Khan, Arjun Rampal, Kareena Kapoor Khan, Armaan Verma, Tom Wu","Gauri Khan, Bobby Chawla",24000000,35911689,2.3603,5.709,369,"['Red Chillies Entertainment', 'Eros International', 'Prime Focus']"
10023,Dragnet,1987-06-26,"Action, Comedy, Crime",Tom Mankiewicz,"Dan Aykroyd, Tom Hanks, Christopher Plummer, Harry Morgan, Alexandra Paul","Robert K. Weiss, David Permut",20000000,66700000,1.9911,5.979,533,"['Universal Pictures', 'Applied Action', 'Permut Presentations', 'Brillstein-Grey Entertainment']"
347026,A United Kingdom,2016-11-25,"Drama, History",Amma Asante,"David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport, Terry Pheto","Widens Pkolo Dorsainville, Justin Moore-Lewy",14000000,13819139,1.3924,6.666,532,"['Pathé', 'Yoruba Saxon', 'Harbinger Pictures', 'Perfect Weekend', 'Film United', 'Canal+', 'Ciné+', 'BBC Film', 'Ingenious Media', 'Fox Searchlight Pictures', 'BFI']"
28032,Thumbelina,1994-03-30,"Animation, Fantasy, Romance, Family",Gary Goldman,"Jodi Benson, Gino Conforti, Barbara Cook, Will Ryan, June Foray","Don Bluth, John Pomeroy",28000000,11373501,2.8671,6.5,532,"['Don Bluth Entertainment', 'Don Bluth Ireland']"
14223,Wind Chill,2007-05-18,"Drama, Horror, Thriller",Gregory Jacobs,"Emily Blunt, Ashton Holmes, Martin Donovan, Ned Bellamy, Ian A. Wallace","Graham Broadbent, Peter Czernin",6000000,285060,3.5091,5.822,532,"['TriStar Pictures', 'Blueprint Pictures', 'Section Eight']"
23082,The Invention of Lying,2009-10-02,"Comedy, Fantasy, Romance",Ricky Gervais,"Ricky Gervais, Jennifer Garner, Louis C.K., Rob Lowe, Jonah Hill","Ricky Gervais, Dan Lin",18500000,32400000,2.1005,6.208,2295,"['MRC', '1821 Pictures', 'Lynda Obst Productions', 'Radar Pictures']"
918,Blind Date,1987-03-27,"Comedy, Romance",Blake Edwards,"Kim Basinger, Bruce Willis, John Larroquette, William Daniels, George Coe","Tony Adams, Trish Caroselli",18000000,39321715,2.3721,5.99,529,"['Permut Presentations', 'TriStar Pictures', 'Blake Edwards Entertainment', 'Delphi V', 'ML Delphi Premier Productions']"
11515,Goya's Ghosts,2006-11-08,"Drama, History",Miloš Forman,"Javier Bardem, Natalie Portman, Stellan Skarsgård, Randy Quaid, José Luis Gómez",Saul Zaentz,50000000,9448082,1.4849,6.6,528,"['Xuxa Producciones S.L.', 'The Saul Zaentz Company', 'KanZaman Productions', 'Atresmedia']"
442064,Proud Mary,2018-01-12,"Thriller, Action, Crime",Babak Najafi,"Taraji P. Henson, Jahi Di'Allo Winston, Danny Glover, Billy Brown, Neal McDonough","Paul Schiff, Tai Duncan",14000000,21753365,1.1868,5.504,527,['Screen Gems']
970347,The Killer,2024-08-22,"Action, Thriller, Crime",John Woo,"Nathalie Emmanuel, Omar Sy, Sam Worthington, Diana Silvers, Saïd Taghmaoui","Charles Roven, Alex Gartner",30000000,318618,4.4948,6.245,529,"['Universal Pictures', 'Atlas Entertainment', 'A Better Tomorrow Films', 'Entertainment One']"
500916,Primal,2019-12-27,"Action, Adventure, Thriller",Nick Powell,"Nicolas Cage, Famke Janssen, Kevin Durand, Jeremy Jay Nazario, LaMonica Garrett","Daniel Grodnik, Bobby Ranghelov",9000000,146863,2.0679,5.6,421,"['Daniel Grodnik Productions', 'Wonderfilm Media', 'Imprint Entertainment', 'Artem Entertainment', 'Pimienta', 'Lionsgate']"
10479,Rules of Engagement,2000-04-07,"War, Drama",William Friedkin,"Tommy Lee Jones, Samuel L. Jackson, Guy Pearce, Ben Kingsley, Bruce Greenwood","Richard D. Zanuck, Scott Rudin",60000000,71000000,1.9789,6.2,783,"['Paramount Pictures', 'Seven Arts Pictures', 'Munich Film Partners & Company (MFP) ROE Production']"
15487,The Greatest Game Ever Played,2005-09-30,Drama,Bill Paxton,"Shia LaBeouf, Stephen Dillane, Josh Flitter, Peter Firth, Elias Koteas","Mark Frost, David Blocker",26000000,15431177,2.1072,7.307,526,['Walt Disney Pictures']
127493,Stolen,2012-09-06,"Action, Crime, Thriller",Simon West,"Nicolas Cage, Sami Gayle, Josh Lucas, Malin Åkerman, Danny Huston","Matthew Joynes, Jesse Kennedy",35000000,2106557,2.5002,5.485,1103,"['Saturn Films', 'Nu Image']"
10628,Kangaroo Jack,2003-01-17,"Action, Adventure, Comedy, Family, Crime",David McNally,"Jerry O'Connell, Anthony Anderson, Estella Warren, Christopher Walken, Michael Shannon",Jerry Bruckheimer,60000000,88900000,2.5499,5.3,981,"['Castle Rock Entertainment', 'Jerry Bruckheimer Films']"
32151,Triangle,2007-10-01,"Thriller, Crime",Johnnie To,"Louis Koo, Simon Yam, Sun Honglei, Gordon Lam Ka-Tung, Kelly Lin Hsi-Lei","Johnnie To, Tsui Hark",5000000,4641637,2.2222,6.5,63,"['Media Asia Films', 'Bona Film Group', 'Celluloid Dreams', 'China Film Co-Production', 'Milkyway Image']"
245703,Midnight Special,2016-02-18,"Adventure, Drama, Science Fiction",Jeff Nichols,"Michael Shannon, Jaeden Martell, Joel Edgerton, Kirsten Dunst, Adam Driver","Brian Kavanaugh-Jones, Sarah Green",18000000,7112282,2.235,6.254,2025,"['Faliro House Productions', 'Tri-State Pictures', 'Warner Bros. Pictures', 'RatPac Entertainment', 'FilmNation Entertainment']"
11058,Godsend,2004-04-30,"Drama, Horror, Science Fiction, Thriller",Nick Hamm,"Greg Kinnear, Rebecca Romijn, Robert De Niro, Cameron Bright, Zoie Palmer","Cathy Schulman, Marc Butan",25000000,30120671,1.8521,4.865,526,"['Blue Productions', 'Lions Gate Films', 'Artists Production Group', '2929 Productions']"
10317,Our Brand Is Crisis,2015-09-11,"Comedy, Drama",David Gordon Green,"Sandra Bullock, Anthony Mackie, Billy Bob Thornton, Zoe Kazan, Scoot McNairy","George Clooney, Grant Heslov",28000000,7002261,1.5289,5.9,526,"['Participant', 'Smokehouse Pictures']"
16153,Alice Doesn't Live Here Anymore,1974-12-09,"Romance, Drama",Martin Scorsese,"Ellen Burstyn, Alfred Lutter, Kris Kristofferson, Harvey Keitel, Diane Ladd","David Susskind, Audrey Maas",1800000,21000000,2.0107,6.968,525,['Warner Bros. Pictures']
14240,Maniac Cop,1988-05-13,"Action, Horror, Mystery",William Lustig,"Tom Atkins, Bruce Campbell, Laurene Landon, Richard Roundtree, William Smith",Larry Cohen,1100000,671382,1.6448,6.1,524,['Shapiro-Glickenhaus Entertainment']
8453,Fanaa,2006-05-26,"Action, Drama, Romance, Thriller",Kunal Kohli,"Aamir Khan, Kajol, Rishi Kapoor, Kirron Kher, Sanaya Irani",Aditya Chopra,5300000,22175908,2.1352,6.7,228,['Yash Raj Films']
549053,Last Christmas,2019-11-07,"Comedy, Drama, Romance",Paul Feig,"Emilia Clarke, Henry Golding, Michelle Yeoh, Emma Thompson, Lydia Leonard","Emma Thompson, David Livingstone",30000000,121600000,2.7241,7.2,2622,"['Universal Pictures', 'Feigco Entertainment']"
13154,Showdown in Little Tokyo,1991-08-23,"Action, Comedy, Crime",Mark L. Lester,"Dolph Lundgren, Brandon Lee, Cary-Hiroyuki Tagawa, Tia Carrere, Toshishiro Obata","Martin E. Caan, Mark L. Lester",8000000,2275557,3.2159,6.4,521,"['Original Pictures', 'Little Tokyo Productions']"
20481,Nightbreed,1990-02-16,"Horror, Fantasy",Clive Barker,"Craig Sheffer, Anne Bobby, David Cronenberg, Charles Haid, Hugh Quarshie","Gabriella Martinelli, Mark Alan Miller",11000000,8862354,2.1958,6.4,520,"['Seraphim Films', 'Morgan Creek Entertainment']"
10562,Under Suspicion,2000-08-24,"Thriller, Crime, Drama",Stephen Hopkins,"Gene Hackman, Morgan Freeman, Thomas Jane, Monica Bellucci, Nydia Caro","Ross Grayson Bell, Maurice Leblond",25000000,1308242,2.1994,6.1,520,"['TF1 International', 'Revelations Entertainment']"
36568,Paulie,1998-04-17,"Drama, Comedy, Family, Adventure",John Roberts,"Gena Rowlands, Tony Shalhoub, Cheech Marin, Bruce Davison, Trini Alvarado","Mark Gordon, Gary Levinsohn",23000000,26875268,2.9815,6.9,519,"['DreamWorks Pictures', 'Mutual Film Company']"
9893,Sleepover,2004-07-09,"Family, Comedy",Joe Nussbaum,"Alexa PenaVega, Mika Boorem, Jane Lynch, Sam Huntington, Sara Paxton","Charles Weinstock, Karen Lunder",10000000,10143022,2.8993,6.1,520,"['Metro-Goldwyn-Mayer', 'Landscape Entertainment', 'Weinstock Productions']"
73873,Albert Nobbs,2011-12-21,Drama,Rodrigo García,"Glenn Close, Mia Wasikowska, Aaron Taylor-Johnson, Janet McTeer, Pauline Collins","Julie Lynn, Glenn Close",8000000,5634828,1.3862,6.3,519,"['Mockingbird Pictures', 'Trillium Productions', 'Parallel Film Productions', 'Chrysalis Films', 'Allen & Associates', 'WestEnd Films']"
167449,The Guillotines,2012-12-20,"Action, History, Adventure, Drama",Andrew Lau Wai-Keung,"Huang Xiaoming, Ethan Juan, Shawn Yue Man-Lok, Chris Lee Yuchun, Jing Boran","Peter Chan Ho-Sun, Andrew Lau Wai-Keung",15000000,5290,2.0717,5.6,55,"['We Pictures', 'Media Asia Films', 'Stellar Mega Films', 'Polyface Films', 'Basic Pictures']"
453755,Arctic,2018-11-21,"Drama, Adventure",Joe Penna,"Mads Mikkelsen, Maria Thelma Smáradóttir, Tintrinai Thikhasuk","Christopher Lemole, Noah C. Haeussner",2000000,4100000,2.3528,6.534,1371,"['Armory Films', 'Pegasus Pictures', 'Union Entertainment Group', 'The Domain Group', 'XYZ Films']"
333352,Eye in the Sky,2015-09-07,"Drama, Thriller, War",Gavin Hood,"Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi, Jeremy Northam","David Lancaster, Ged Doherty",13000000,18704595,2.1838,7.003,1717,"['Raindog Films', 'Entertainment One Features']"
340176,Tag,2015-05-11,"Horror, Action",Sion Sono,"Reina Triendl, Mariko Shinoda, Erina Mano, Yuki Sakurai, Aki Hiraoka",,1250000,995024,2.3681,6.485,398,"['Takao', 'Asmik Ace', 'NBCUniversal Entertainment Japan', 'Sedic Deux', 'Shochiku-Fuji Company']"
754067,Vicky and Her Mystery,2021-12-15,"Adventure, Family, Drama",Denis Imbert,"Vincent Elbaz, Shanna Keil, Marie Gillain, Éric Elmosnino, Tchéky Karyo","Clément Miserez, Matthieu Warter",6500000,4181043,1.2239,7.1,516,"['Radar Films', 'Gaumont', 'Solar Entertainment', 'Auvergne-Rhône-Alpes Cinéma']"
374461,Mr. Church,2016-09-16,Drama,Bruce Beresford,"Eddie Murphy, Britt Robertson, Natascha McElhone, Xavier Samuel, Lucy Fry","Mark Canton, Courtney Solomon",8000000,685780,2.23,7.401,516,"['Shenghua Entertainment', 'Cinelou Films', 'Envision Media Arts', 'Voltage Pictures']"
10596,Replicant,2001-05-11,"Action, Science Fiction, Thriller",Ringo Lam Ling-Tung,"Jean-Claude Van Damme, Michael Rooker, Catherine Dent, Ian Robison, Pam Hyatt","John Thompson, Richard G. Murphy",17000000,894844,1.9644,5.8,516,"['Artisan Entertainment', '777 Films Corporation', 'Millennium Media']"
3682,54,1998-08-28,"Drama, Music",Mark Christopher,"Ryan Phillippe, Mike Myers, Salma Hayek Pinault, Breckin Meyer, Neve Campbell","Ira Deutchman, Richard N. Gladstein",13000000,16757163,2.5334,5.847,517,"['Dollface', 'Redeemable Features', 'FilmColony', 'Miramax']"
696157,Whitney Houston: I Wanna Dance with Somebody,2022-12-20,"Music, History, Drama",Kasi Lemmons,"Naomi Ackie, Ashton Sanders, Stanley Tucci, Nafessa Williams, Lance A. Williams","Denis O'Sullivan, Clive Davis",50000000,59800000,1.4793,7.014,514,"['Compelling Pictures', 'Black Label Media', 'TriStar Pictures', 'West Madison Entertainment', 'Muse of Fire', 'Primary Wave Music']"
13198,Wristcutters: A Love Story,2007-10-19,"Comedy, Drama, Fantasy, Romance",Goran Dukić,"Patrick Fugit, Shannyn Sossamon, Shea Whigham, Leslie Bibb, Mikal P. Lazarev","Tatiana Kelly, Mikal P. Lazarev",1000000,454026,2.296,6.966,614,"['No Matter Pictures', 'Halcyon Pictures', 'Super Crispy Entertainment']"
12715,Firewalker,1986-11-21,"Action, Adventure, Comedy",J. Lee Thompson,"Chuck Norris, Louis Gossett Jr., Melody Anderson, Will Sampson, Sonny Landham","Yoram Globus, Menahem Golan",8000000,11949484,2.5353,5.314,202,"['Golan-Globus Productions', 'The Cannon Group']"
54433,Gamera: Guardian of the Universe,1995-03-11,"Fantasy, Science Fiction, Action, Horror",Shusuke Kaneko,"Tsuyoshi Ihara, Shinobu Nakayama, Ayako Fujitani, Yukijiro Hotaru, Hirotaro Honda","Shigeru Ohno, Seiji Urushido",4500000,16000000,1.9601,7.4,161,"['Nippon Television Network Corporation', 'Daiei Film', 'Hakuhodo']"
1770,Michael Collins,1996-10-25,"War, Drama, Thriller, History",Neil Jordan,"Liam Neeson, Aidan Quinn, Stephen Rea, Alan Rickman, Julia Roberts",Stephen Woolley,25000000,16900000,1.6116,6.872,512,"['Geffen Pictures', 'Fís Éireann/Screen Ireland']"
11863,Jade,1995-10-13,"Mystery, Thriller",William Friedkin,"David Caruso, Linda Fiorentino, Chazz Palminteri, Richard Crenna, Michael Biehn","Robert Evans, Christine Forsyth-Peters",50000000,9851610,2.7992,5.5,286,"['Paramount Pictures', 'Robert Evans Productions', 'Adelson-Baumgarten Productions']"
10644,The Unbearable Lightness of Being,1988-02-05,"Drama, Romance",Philip Kaufman,"Daniel Day-Lewis, Juliette Binoche, Lena Olin, Derek de Lint, Stellan Skarsgård",Saul Zaentz,17000000,10000000,2.4405,6.871,512,['The Saul Zaentz Company']
632322,All My Life,2020-10-23,"Romance, Drama",Marc Meyers,"Jessica Rothe, Harry Shum Jr., Michael Masini, Chrissie Fit, Greg Vrotsos","Todd Garner, Sean Robins",25000000,2000000,1.7956,7.771,511,"['Broken Road Productions', 'Perfect World Pictures']"
598014,The Last Warrior: Emissary of Darkness,2021-12-23,"Fantasy, Adventure, Comedy",Dmitriy Dyachenko,"Viktor Horinyak, Mila Syvatska, Ekaterina Vilkova, Elena Yakovleva, Konstantin Lavronenko","Vladimir Grammatikov, Anton Zlatopolskiy",7000000,29694624,2.6849,6.9,64,"['Yellow, Black & White', 'The Walt Disney Company CIS', 'Cinema Foundation of Russia', 'Kinoslovo', 'START Studio', 'All Media', 'Russia 1']"
411019,I Am Not Your Negro,2017-02-03,Documentary,Raoul Peck,"Samuel L. Jackson, JoeyStarr, Arnold Schwarzenegger, Billy Dee Williams, Rod Steiger","Hébert Peck, Raoul Peck",1000000,7123919,1.6114,7.747,510,"['Independent Lens', 'RTBF', 'ARTE', 'Shelter Prod', 'RTS', 'Velvet Film']"
4413,The Brave One,2007-09-12,"Crime, Drama, Thriller",Neil Jordan,"Jodie Foster, Terrence Howard, Nicky Katt, Naveen Andrews, Mary Steenburgen","Joel Silver, Susan Downey",70000000,69766619,2.676,6.59,1051,"['Village Roadshow Pictures', 'Silver Pictures', 'Warner Bros. Pictures']"
10339,Moby Dick,1956-06-27,"Adventure, Drama",John Huston,"Gregory Peck, Richard Basehart, Leo Genn, James Robertson Justice, Harry Andrews","Vaughan N. Dean, John Huston",4500000,10400000,2.0687,7.0,459,['Moulin Productions Inc.']
743563,Vikram,2022-06-02,"Action, Crime, Thriller",Lokesh Kanagaraj,"Kamal Haasan, Fahadh Faasil, Vijay Sethupathi, Narain, Chemban Vinod Jose","R. Mahendran, Kamal Haasan",15354648,54172014,2.2579,7.573,158,['Raajkamal Films International']
